message,label,prediction
What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,0,0.0
"What do u reckon as need 2 arrange transport if u can't do it, thanks",0,0.0
What does the dance river do?,0,1.0
What happen dear tell me,0,0.0
What happened in interview?,0,0.0
What happened to our yo date?,0,1.0
What is this 'hex' place you talk of? Explain!,0,0.0
What not under standing.,0,0.0
What r u cooking me for dinner?,0,0.0
What time should I tell my friend to be around?,0,0.0
What you doing?how are you?,0,0.0
What's a feathery bowa? Is that something guys have that I don't know about?,0,0.0
What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0,0.0
What's up. Do you want me to come online?,0,0.0
What???? Hello wats talks email address?,0,1.0
Whatsup there. Dont u want to sleep,0,0.0
When are you going to ride your bike?,0,0.0
When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,0,0.0
When should I come over?,0,0.0
"When you just put in the + sign, choose my number and the pin will show. Right?",0,0.0
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",0,0.0
Whens your radio show?,0,1.0
Where are the garage keys? They aren't on the bookshelf,0,0.0
Where are you ? You said you would be here when I woke ... :-(,0,0.0
Where r we meeting?,0,0.0
Where wuld I be without my baby? The thought alone mite break me and I don��t wanna go crazy but everyboy needs his lady xxxxxxxx,0,0.0
Where you. What happen,0,0.0
Where's my boytoy? I miss you ... What happened?,0,0.0
Which channel:-):-):):-).,0,1.0
Whom you waited for yesterday,0,1.0
Why do you ask princess?,0,0.0
Why nothing. Ok anyway give me treat,0,0.0
Wife.how she knew the time of murder exactly,0,1.0
Wife.how she knew the time of murder exactly,0,1.0
Will do. Have a good day,0,0.0
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,0,0.0
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",0,0.0
Wot about on wed nite I am 3 then but only til 9!,0,0.0
Wot u up 2 u weirdo?,0,0.0
Would really appreciate if you call me. Just need someone to talk to.,0,0.0
X2  &lt;#&gt; . Are you going to get that,0,0.0
Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,0,0.0
Y lei?,0,1.0
Y �_ wan to go there? C doctor?,0,0.0
"Ya ok, then had dinner?",0,0.0
Ya very nice. . .be ready on thursday,0,0.0
"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",0,1.0
Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,0,0.0
Yar lor actually we quite fast... Cos da ge slow wat... Haha...,0,0.0
Yar lor... How u noe? U used dat route too?,0,0.0
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,0,0.0
"Yeah I am, so I'll leave maybe 7ish?",0,0.0
"Yeah I should be able to, I'll text you when I'm ready to meet up",0,0.0
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,0.0
Yeah I'll try to scrounge something up,0,0.0
"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",0,0.0
Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,0,0.0
Yeah it's jus rite...,0,0.0
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0,0.0
"Yeah sure, give me a couple minutes to track down my wallet",0,0.0
Yeah that's the impression I got,0,0.0
"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0,0.0
"Yeah, give me a call if you've got a minute",0,0.0
"Yeah, probably earlier than that",0,0.0
"Yeah, probably here for a while",0,0.0
Yeah. I got a list with only u and Joanna if I'm feeling really anti social,0,0.0
"Yep, at derek's house now, see you Sunday &lt;3",0,0.0
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0,0.0
Yes its possible but dint try. Pls dont tell to any one k,0,0.0
Yes see ya not on the dot,0,0.0
Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,0,0.0
"Yes, princess. Are you going to make me moan?",0,0.0
Yes. Rent is very expensive so its the way we save.,0,0.0
"Yes..but they said its IT.,",0,0.0
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,0.0
Yes.he have good crickiting mind,0,0.0
Yesterday its with me only . Now am going home.,0,0.0
Yetunde i'm in class can you not run water on it to make it ok. Pls now.,0,0.0
Yo you around? A friend of mine's lookin to pick up later tonight,0,0.0
You are a big chic. Common. Declare,0,0.0
You are not bothering me but you have to trust my answers. Pls.,0,0.0
"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",0,0.0
You can jot down things you want to remember later.,0,0.0
You didnt complete your gist oh.,0,0.0
You do what all you like,0,0.0
You do your studies alone without anyones help. If you cant no need to study.,0,0.0
You know what hook up means right?,0,0.0
You said not now. No problem. When you can. Let me know.,0,0.0
You stayin out of trouble stranger!!saw Dave the other day he��s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,0,0.0
You still at the game?,0,0.0
You sure your neighbors didnt pick it up,0,0.0
You were supposed to wake ME up &gt;:(,0,0.0
You will be in the place of that man,0,0.0
You'd like that wouldn't you? Jerk!,0,0.0
You'll never believe this but i have actually got off at taunton. Wow,0,0.0
You're gonna have to be way more specific than that,0,0.0
You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,0,0.0
You've always been the brainy one.,0,0.0
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0,0.0
Your pussy is perfect!,0,1.0
Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,0,0.0
Yup,0,1.0
Yup but it's not giving me problems now so mayb i'll jus leave it...,0,0.0
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,0.0
Yup ok...,0,0.0
Yup song bro. No creative. Neva test quality. He said check review online.,0,0.0
"Yup, no need. I'll jus wait 4 e rain 2 stop.",0,0.0
Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0,0.0
Yup...,0,0.0
Yup... How �_ noe leh...,0,0.0
"\\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY HAD A COOL NYTHO TX 4 FONIN HON CALL 2MWEN IM BK FRMCLOUD 9! J X\"\"\"\"",0,0.0
"\\HEY KATE HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.\"\"\"\"",0,1.0
"\\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS �� FUCKINNICE!SELFISHDEVIOUSBITCH.ANYWAYI��L CALL U\"\"\"\"",0,0.0
"\\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\"\"\"\"",0,1.0
"\\Im on gloucesterroad what are uup to later?\"\"\"\"",0,0.0
"\\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\"\"\"\"",0,0.0
"\\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\"\"\"\"",0,0.0
"\\SHIT BABE.. THASA BIT MESSED UP.YEH SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...\"\"\"\"",0,0.0
"\\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"\" Gud night....\"\"",0,0.0
"\\What are youdoing later? Sar xxx\"\"\"\"",0,0.0
"\\YEH I AM DEF UP4 SOMETHING SATJUST GOT PAYED2DAY & I HAVBEEN GIVEN A�50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV\"\"\"\"",0,0.0
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",0,0.0
did u get that message,0,0.0
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,0,0.0
get ready to moan and scream :),0,1.0
have got * few things to do. may be in * pub later.,0,0.0
here is my new address -apples&pairs&all that malarky,0,0.0
hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,0,0.0
i see. When we finish we have loads of loans to pay,0,0.0
i thought we were doing a king of the hill thing there.,0,0.0
if you text on your way to cup stop that should work. And that should be BUS,0,0.0
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,0,0.0
jay says he'll put in  &lt;#&gt;,0,0.0
my ex-wife was not able to have kids. Do you want kids one day?,0,0.0
"not that I know of, most people up here are still out of town",0,0.0
on hen night. Going with a swing,0,0.0
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",0,0.0
tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0,0.0
"that would be good ��_ I'll phone you tomo lunchtime, shall I, to organise something?",0,0.0
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0,0.0
"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",0,0.0
�� called dad oredi...,0,0.0
�� collecting ur laptop then going to configure da settings izzit?,0,0.0
�� give me some time to walk there.,0,0.0
�� still got lessons?  �� in sch?,0,0.0
"��_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \"",0,0.0
"\"Did you hear about the new \\Divorce Barbie\"\"? It comes with all of Ken's stuff!\"\"\"",1,0.0
**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,1,1.0
+123 Congratulations - in this week's competition draw u have won the �1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,1,1.0
-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,1,1.0
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(�1.50p. m),1,1.0
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",1,1.0
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,1,1.0
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,1,1.0
<Forwarded from 88877>FREE entry into our �250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,1,1.0
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,1,0.0
As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,1,1.0
"Auction round 4. The highest bid is now �54. Next maximum bid is �71. To bid, send BIDS e. g. 10 (to bid �10) to 83383. Good luck.",1,0.0
Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),1,0.0
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls�1/minmoremobsEMSPOBox45PO139WA,1,0.0
Call FREEPHONE 0800 542 0578 now!,1,1.0
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,1,1.0
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,1.0
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",1,1.0
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",1,1.0
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1,1.0
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,1.0
Congratulations ur awarded either �500 of CD gift vouchers & Free entry 2 our �100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,1.0
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,1,1.0
Dear Subscriber ur draw 4 �100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,1,1.0
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1,1.0
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1,0.0
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,1,1.0
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,1,0.0
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",1,1.0
Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,1,1.0
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN �100 Cash WKENT/150P16+,1,1.0
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",1,1.0
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",1,1.0
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,1,0.0
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",1,1.0
"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",1,1.0
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 �3/wk",1,0.0
FROM 88066 LOST �12 HELP,1,0.0
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play �250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",1,0.0
"Final Chance! Claim ur �150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Subs 16",1,1.0
"Final Chance! Claim ur �150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Subs 16",1,1.0
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,1,1.0
"For ur chance to win a �250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1,1.0
"For ur chance to win �250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",1,1.0
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or �250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,1,1.0
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,1.0
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or �250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",1,1.0
Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1,1.0
"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",1,1.0
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,1,1.0
GENT! We are trying to contact you. Last weekends draw shows that you won a �1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,1,1.0
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX �1.50,1,1.0
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth �33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,1.0
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1,0.0
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,1,1.0
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1,1.0
"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",1,1.0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",1,1.0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",1,1.0
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",1,1.0
Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,1,1.0
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,1,1.0
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,1,1.0
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",1,1.0
Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1,1.0
"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",1,0.0
I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),1,0.0
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",1,1.0
Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,1,1.0
"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",1,1.0
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a �250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop�1.50/week,1,1.0
Last chance 2 claim ur �150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. �3.00 Sub. 16 . Remove txt X or STOP,1,1.0
"Latest News! Police station toilet stolen, cops have nothing to go on!",1,1.0
"Loan for any purpose �500 - �75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",1,1.0
"Loan for any purpose �500 - �75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",1,1.0
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,1,1.0
Missed call alert. These numbers called but left no message. 07008009200,1,1.0
More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A�1.50 minAPN LS278BB,1,0.0
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1,1.0
PRIVATE! Your 2003 Account Statement for 078,1,1.0
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,1,1.0
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1,1.0
Please CALL 08712402902 immediately as there is an urgent message waiting for you.,1,1.0
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,1,1.0
Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,1,1.0
"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",1,1.0
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",1,1.0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",1,1.0
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1,0.0
"SMS. ac sun0819 posts HELLO:\\You seem cool\" wanted to say hi. HI!!!\"\" Stop? Send STOP to 62468\"\"\"",1,1.0
"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,1.0
Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,1,0.0
Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,1,1.0
"Shop till u Drop, IS IT YOU, either 10K, 5K, �500 Cash or �100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",1,1.0
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,1,1.0
SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,1,1.0
"This is the 2nd attempt to contract U, you have won this weeks top prize of either �1000 cash or �200 prize. Just call 09066361921",1,1.0
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1,1.0
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate",1,1.0
Todays Vodafone numbers ending with 4882 are selected to a receive a �350 award. If your number matches call 09064019014 to receive your �350 award.,1,1.0
Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,1,1.0
"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",1,1.0
"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",1,1.0
URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,1,1.0
URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,1,1.0
URGENT! We are trying to contact you. Last weekends draw shows that you have won a �900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,1,1.0
URGENT! Your Mobile number has been awarded with a �2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,1,1.0
URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1,1.0
"URGENT! Your mobile No *********** WON a �2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",1,1.0
"URGENT! Your mobile No 077xxx WON a �2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",1,1.0
"URGENT! Your mobile was awarded a �1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",1,1.0
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",1,1.0
Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,1,1.0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,1.0
Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1,1.0
Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or �5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,1,1.0
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or �1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",1,1.0
"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or �10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",1,1.0
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1,1.0
Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1,1.0
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1,1.0
